Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K2,Q6K3,Q6K4,Benefit1,Benefit2,Benefit3,Tin2,size1,size2,AMED,Quant1,Quant2,Age2,Age3,Edu1,Edu2
84,2,2,0,10,-1,-1,270,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,2,3,0,0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,3,1,0,10,1,-1,90,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,3,2,0,5,1,1,890,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,3,3,1,0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,4,1,0,10,1,1,90,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,4,2,0,5,-1,-1,890,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
84,4,3,1,0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
85,1,1,1,5,1,1,530,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,1,2,0,10,1,-1,90,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,1,3,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,2,1,0,10,1,1,270,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,2,2,0,5,-1,-1,890,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,2,3,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,3,1,0,10,-1,-1,890,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,3,2,0,5,1,1,270,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,3,3,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,4,1,0,5,1,-1,90,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,4,2,1,10,-1,1,890,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,4,3,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
85,1,1,1,5,1,1,530,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,1,2,0,10,1,-1,90,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,1,3,0,0,0,0,0,1,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,2,1,0,10,1,1,270,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,2,2,1,5,-1,-1,890,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,2,3,0,0,0,0,0,1,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,3,1,0,10,-1,-1,890,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,3,2,0,5,1,1,270,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,3,3,1,0,0,0,0,1,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,4,1,0,5,1,-1,90,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,4,2,0,10,-1,1,890,0,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
85,4,3,1,0,0,0,0,1,1,-999,-999,-999,1,0,0,0,1,0,1,0,1,0,0,1,0
86,1,1,1,5,-1,1,270,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,1,2,0,10,-1,1,90,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,1,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,2,1,0,10,-1,-1,890,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,2,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,2,3,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,3,1,0,10,1,1,890,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,3,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,3,3,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,4,1,0,5,-1,-1,90,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,4,2,0,10,-1,1,270,0,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,4,3,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
86,1,1,1,5,1,1,530,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,1,2,0,10,-1,-1,530,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,1,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,2,1,0,10,-1,-1,270,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,2,2,1,5,1,1,530,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,2,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,3,1,0,10,-1,1,270,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,3,2,1,5,-1,1,530,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,3,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,4,1,1,5,-1,-1,530,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,4,2,0,10,1,-1,270,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
86,4,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
87,1,1,1,5,-1,1,270,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,1,2,0,10,-1,1,90,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,1,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,2,1,0,10,-1,-1,890,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,2,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,2,3,1,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,3,1,1,10,1,1,890,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,3,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,3,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,4,1,0,5,-1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,4,2,1,10,-1,1,270,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
87,4,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
88,1,1,1,5,-1,1,270,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,1,2,0,10,-1,1,90,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,1,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,2,1,1,10,-1,-1,890,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,2,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,2,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,3,1,0,10,1,1,890,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,3,2,0,5,1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,3,3,1,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,4,1,0,5,-1,-1,90,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,4,2,1,10,-1,1,270,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
88,4,3,0,0,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
89,1,1,0,5,1,1,530,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,1,2,1,10,-1,-1,530,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,1,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,2,1,0,10,-1,-1,270,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,2,2,0,5,1,1,530,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,2,3,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,3,1,0,10,-1,1,270,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,3,2,1,5,-1,1,530,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,3,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,4,1,1,5,-1,-1,530,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,4,2,0,10,1,-1,270,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,4,3,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
89,1,1,1,5,-1,-1,530,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,1,2,0,10,1,1,530,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,1,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,2,1,1,5,1,1,890,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,2,2,0,10,-1,-1,270,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,2,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,3,1,0,10,1,-1,90,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,3,2,1,5,1,1,890,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,3,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,4,1,0,10,1,1,90,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,4,2,1,5,-1,-1,890,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
89,4,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
