Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8
35,1,1,0,5,1,1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,1,2,1,10,-1,-1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,1,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,2,1,1,10,-1,-1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,2,2,0,5,1,1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,2,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,3,1,0,10,-1,1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,3,2,1,5,-1,1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,3,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,4,1,0,5,-1,-1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,4,2,1,10,1,-1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
35,4,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,1,1,0,5,-1,1,270,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,1,2,0,10,-1,1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,1,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,2,1,0,10,-1,-1,890,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,2,2,0,5,1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,2,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,3,1,1,10,1,1,890,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,3,2,0,5,1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,3,3,0,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,4,1,0,5,-1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,4,2,0,10,-1,1,270,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,4,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36,1,1,1,5,-1,-1,530,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,1,2,0,10,1,1,530,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,1,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,2,1,1,5,1,1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,2,2,0,10,-1,-1,270,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,2,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,3,1,0,10,1,-1,90,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,3,2,1,5,1,1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,3,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,4,1,0,10,1,1,90,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,4,2,1,5,-1,-1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
36,4,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999
37,1,1,0,5,1,1,530,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,1,2,0,10,1,-1,90,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,1,3,1,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,2,1,0,10,1,1,270,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,2,2,1,5,-1,-1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,2,3,0,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,3,1,1,10,-1,-1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,3,2,0,5,1,1,270,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,3,3,0,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,4,1,0,5,1,-1,90,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,4,2,0,10,-1,1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,4,3,1,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999
37,1,1,0,5,1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,1,2,1,10,-1,-1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,1,3,0,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,2,1,0,10,-1,-1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,2,2,0,5,1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,2,3,1,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,3,1,0,10,-1,1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,3,2,0,5,-1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,3,3,1,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,4,1,1,5,-1,-1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,4,2,0,10,1,-1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,4,3,0,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38,1,1,0,5,1,1,530,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,1,2,0,10,1,-1,90,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,1,3,1,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,2,1,0,10,1,1,270,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,2,2,1,5,-1,-1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,2,3,0,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,3,1,1,10,-1,-1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,3,2,0,5,1,1,270,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,3,3,0,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,4,1,0,5,1,-1,90,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,4,2,0,10,-1,1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,4,3,1,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,1,1,1,5,1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,1,2,0,10,-1,-1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,1,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,2,1,0,10,-1,-1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,2,2,1,5,1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,2,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,3,1,0,10,-1,1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,3,2,0,5,-1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,3,3,1,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,4,1,0,5,-1,-1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,4,2,1,10,1,-1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
38,4,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
39,1,1,1,5,-1,-1,530,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,1,2,0,10,1,1,530,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,1,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,2,1,1,5,1,1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,2,2,0,10,-1,-1,270,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,2,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,3,1,0,10,1,-1,90,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,3,2,1,5,1,1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,3,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,4,1,0,10,1,1,90,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,4,2,1,5,-1,-1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,4,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,1,1,0,5,-1,1,270,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,1,2,0,10,-1,1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,1,3,1,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,2,1,1,10,-1,-1,890,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,2,2,0,5,1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,2,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,3,1,1,10,1,1,890,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,3,2,0,5,1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,3,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,4,1,0,5,-1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,4,2,1,10,-1,1,270,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39,4,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
40,1,1,0,5,1,1,530,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,1,2,0,10,1,-1,90,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,1,3,1,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,2,1,0,10,1,1,270,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,2,2,1,5,-1,-1,890,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,2,3,0,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,3,1,1,10,-1,-1,890,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,3,2,0,5,1,1,270,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
40,3,3,0,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
