Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Benefit1,Benefit2,Benefit3,Gender1,Gender2,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Old_Number
66,2,3,0,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,3,1,1,1,-1,-1,10,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,3,2,0,-1,1,-1,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,3,3,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,4,1,0,-1,1,1,10,0,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,4,2,0,1,-1,-1,3,0,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,4,3,1,0,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
67,1,1,0,1,1,-1,1,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,1,2,1,-1,1,1,10,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,1,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,2,1,0,1,1,1,1,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,2,2,1,-1,-1,-1,10,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,2,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,3,1,0,1,1,1,10,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,3,2,0,-1,1,-1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,3,3,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,4,1,0,-1,-1,-1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,4,2,0,1,-1,1,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
67,4,3,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,5,7,4,6,6,2,1,5,3,4,53
68,1,1,1,-1,1,1,6,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,1,2,0,1,-1,-1,6,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,1,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,2,1,0,1,-1,-1,3,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,2,2,1,-1,1,1,6,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,2,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,3,1,0,1,-1,1,3,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,3,2,1,-1,-1,1,6,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,3,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,4,1,1,-1,-1,-1,6,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,4,2,0,1,1,-1,3,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
68,4,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
69,1,1,1,-1,-1,1,3,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,1,2,0,1,-1,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,1,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,2,1,1,-1,-1,-1,6,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,2,2,0,1,1,1,6,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,2,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,3,1,0,1,-1,-1,10,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,3,2,0,-1,1,-1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,3,3,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,4,1,1,-1,1,1,10,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,4,2,0,1,-1,-1,3,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
69,4,3,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,1,2,3,4,5,1,2,3,4,5,6,55
70,1,1,0,1,1,-1,1,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,1,2,1,-1,1,1,10,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,1,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,2,1,0,1,1,1,1,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,2,2,1,-1,-1,-1,10,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,2,3,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,3,1,0,1,1,1,10,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,3,2,0,-1,1,-1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,3,3,1,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,4,1,0,-1,-1,-1,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,4,2,0,1,-1,1,3,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
70,4,3,1,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,7,2,4,6,5,3,1,6,5,6,4,3,2,1,55
71,1,1,0,-1,-1,1,3,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,1,2,0,1,-1,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,1,3,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,2,1,1,1,-1,-1,10,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,2,2,0,-1,1,-1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,2,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,3,1,0,1,1,1,10,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,3,2,0,-1,1,-1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,3,3,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,4,1,0,-1,-1,-1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,4,2,0,1,-1,1,3,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
71,4,3,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,6,7,3,2,5,4,1,1,2,3,4,5,6,56
72,1,1,1,-1,-1,-1,6,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,1,2,0,1,1,1,6,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,1,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,2,1,1,-1,1,1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,2,2,0,1,-1,-1,3,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,2,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,3,1,0,1,1,-1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,3,2,1,-1,1,1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,3,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,4,1,0,1,1,1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,4,2,1,-1,-1,-1,10,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
72,4,3,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,5,7,4,6,8,3,2,6,1,5,4,3,57
73,1,1,1,-1,1,1,6,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,1,2,0,1,1,-1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,1,3,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,2,1,0,1,1,1,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,2,2,1,-1,-1,-1,10,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,2,3,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,3,1,1,1,-1,-1,10,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,3,2,0,-1,1,1,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,3,3,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,4,1,0,-1,1,1,6,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,4,2,1,1,-1,-1,6,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
73,4,3,0,0,0,0,0,1,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,8,7,4,3,5,6,4,2,3,5,6,1,58
74,1,1,0,1,-1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,1,2,1,-1,1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,1,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,2,1,0,-1,1,-1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,2,2,1,1,-1,1,10,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,3,1,0,1,-1,1,3,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,3,2,1,-1,-1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,3,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,4,1,1,-1,-1,-1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,4,2,0,1,1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
74,4,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,4,5,6,7,8,4,3,5,6,2,1,58
75,1,1,1,-1,-1,1,3,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,1,2,0,1,-1,1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,1,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,2,1,1,1,-1,-1,10,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,2,2,0,-1,1,-1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,2,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,3,1,1,1,1,1,10,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
75,3,2,0,-1,1,-1,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,8,1,4,2,3,5,6,7,1,2,3,4,5,6,59
